PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=179 ttl=61 time=2385 ms
64 bytes from 10.0.105.200: icmp_seq=180 ttl=61 time=2449 ms
64 bytes from 10.0.105.200: icmp_seq=181 ttl=61 time=2462 ms
64 bytes from 10.0.105.200: icmp_seq=182 ttl=61 time=2563 ms
64 bytes from 10.0.105.200: icmp_seq=183 ttl=61 time=2623 ms
64 bytes from 10.0.105.200: icmp_seq=184 ttl=61 time=2697 ms
64 bytes from 10.0.105.200: icmp_seq=185 ttl=61 time=2909 ms
64 bytes from 10.0.105.200: icmp_seq=186 ttl=61 time=3085 ms
64 bytes from 10.0.105.200: icmp_seq=187 ttl=61 time=3302 ms
64 bytes from 10.0.105.200: icmp_seq=188 ttl=61 time=3326 ms
64 bytes from 10.0.105.200: icmp_seq=189 ttl=61 time=3326 ms
64 bytes from 10.0.105.200: icmp_seq=190 ttl=61 time=3322 ms
64 bytes from 10.0.105.200: icmp_seq=191 ttl=61 time=3777 ms
64 bytes from 10.0.105.200: icmp_seq=192 ttl=61 time=3098 ms
64 bytes from 10.0.105.200: icmp_seq=193 ttl=61 time=2849 ms
64 bytes from 10.0.105.200: icmp_seq=194 ttl=61 time=2593 ms
64 bytes from 10.0.105.200: icmp_seq=195 ttl=61 time=2411 ms
64 bytes from 10.0.105.200: icmp_seq=196 ttl=61 time=2256 ms
64 bytes from 10.0.105.200: icmp_seq=197 ttl=61 time=1518 ms
64 bytes from 10.0.105.200: icmp_seq=198 ttl=61 time=1132 ms
64 bytes from 10.0.105.200: icmp_seq=199 ttl=61 time=1045 ms
64 bytes from 10.0.105.200: icmp_seq=200 ttl=61 time=1548 ms
64 bytes from 10.0.105.200: icmp_seq=201 ttl=61 time=1874 ms
64 bytes from 10.0.105.200: icmp_seq=202 ttl=61 time=2230 ms
64 bytes from 10.0.105.200: icmp_seq=203 ttl=61 time=2317 ms
64 bytes from 10.0.105.200: icmp_seq=204 ttl=61 time=2239 ms
64 bytes from 10.0.105.200: icmp_seq=205 ttl=61 time=2200 ms
64 bytes from 10.0.105.200: icmp_seq=206 ttl=61 time=2349 ms
64 bytes from 10.0.105.200: icmp_seq=207 ttl=61 time=2452 ms
64 bytes from 10.0.105.200: icmp_seq=208 ttl=61 time=2502 ms
64 bytes from 10.0.105.200: icmp_seq=209 ttl=61 time=2426 ms
64 bytes from 10.0.105.200: icmp_seq=210 ttl=61 time=2373 ms
64 bytes from 10.0.105.200: icmp_seq=211 ttl=61 time=2298 ms
64 bytes from 10.0.105.200: icmp_seq=212 ttl=61 time=2369 ms
64 bytes from 10.0.105.200: icmp_seq=213 ttl=61 time=2446 ms
64 bytes from 10.0.105.200: icmp_seq=214 ttl=61 time=2492 ms
