PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=230 ttl=61 time=2852 ms
64 bytes from 10.0.105.200: icmp_seq=231 ttl=61 time=2881 ms
64 bytes from 10.0.105.200: icmp_seq=232 ttl=61 time=2910 ms
64 bytes from 10.0.105.200: icmp_seq=233 ttl=61 time=2867 ms
64 bytes from 10.0.105.200: icmp_seq=234 ttl=61 time=2980 ms
64 bytes from 10.0.105.200: icmp_seq=235 ttl=61 time=2999 ms
64 bytes from 10.0.105.200: icmp_seq=236 ttl=61 time=3118 ms
64 bytes from 10.0.105.200: icmp_seq=237 ttl=61 time=3227 ms
64 bytes from 10.0.105.200: icmp_seq=238 ttl=61 time=3305 ms
64 bytes from 10.0.105.200: icmp_seq=241 ttl=61 time=3331 ms
64 bytes from 10.0.105.200: icmp_seq=242 ttl=61 time=3153 ms
64 bytes from 10.0.105.200: icmp_seq=243 ttl=61 time=2913 ms
64 bytes from 10.0.105.200: icmp_seq=244 ttl=61 time=2816 ms
64 bytes from 10.0.105.200: icmp_seq=245 ttl=61 time=2828 ms
64 bytes from 10.0.105.200: icmp_seq=246 ttl=61 time=2820 ms
64 bytes from 10.0.105.200: icmp_seq=248 ttl=61 time=2881 ms
64 bytes from 10.0.105.200: icmp_seq=249 ttl=61 time=2846 ms
64 bytes from 10.0.105.200: icmp_seq=250 ttl=61 time=2873 ms
64 bytes from 10.0.105.200: icmp_seq=251 ttl=61 time=2827 ms
64 bytes from 10.0.105.200: icmp_seq=252 ttl=61 time=2788 ms
64 bytes from 10.0.105.200: icmp_seq=253 ttl=61 time=2638 ms
64 bytes from 10.0.105.200: icmp_seq=254 ttl=61 time=2578 ms
64 bytes from 10.0.105.200: icmp_seq=255 ttl=61 time=2605 ms
64 bytes from 10.0.105.200: icmp_seq=256 ttl=61 time=2637 ms
64 bytes from 10.0.105.200: icmp_seq=257 ttl=61 time=2740 ms
64 bytes from 10.0.105.200: icmp_seq=258 ttl=61 time=2798 ms
64 bytes from 10.0.105.200: icmp_seq=259 ttl=61 time=2917 ms
64 bytes from 10.0.105.200: icmp_seq=260 ttl=61 time=2894 ms
64 bytes from 10.0.105.200: icmp_seq=261 ttl=61 time=3082 ms
64 bytes from 10.0.105.200: icmp_seq=262 ttl=61 time=3157 ms
64 bytes from 10.0.105.200: icmp_seq=263 ttl=61 time=3157 ms
64 bytes from 10.0.105.200: icmp_seq=265 ttl=61 time=3302 ms
64 bytes from 10.0.105.200: icmp_seq=266 ttl=61 time=3340 ms
64 bytes from 10.0.105.200: icmp_seq=268 ttl=61 time=3131 ms
64 bytes from 10.0.105.200: icmp_seq=269 ttl=61 time=2868 ms
64 bytes from 10.0.105.200: icmp_seq=270 ttl=61 time=2657 ms
64 bytes from 10.0.105.200: icmp_seq=271 ttl=61 time=2741 ms
64 bytes from 10.0.105.200: icmp_seq=272 ttl=61 time=2732 ms
64 bytes from 10.0.105.200: icmp_seq=273 ttl=61 time=2689 ms
64 bytes from 10.0.105.200: icmp_seq=274 ttl=61 time=2696 ms
64 bytes from 10.0.105.200: icmp_seq=275 ttl=61 time=2664 ms
64 bytes from 10.0.105.200: icmp_seq=276 ttl=61 time=2488 ms
64 bytes from 10.0.105.200: icmp_seq=277 ttl=61 time=2467 ms
64 bytes from 10.0.105.200: icmp_seq=278 ttl=61 time=2455 ms
64 bytes from 10.0.105.200: icmp_seq=279 ttl=61 time=2557 ms
64 bytes from 10.0.105.200: icmp_seq=280 ttl=61 time=2547 ms
64 bytes from 10.0.105.200: icmp_seq=281 ttl=61 time=2603 ms
64 bytes from 10.0.105.200: icmp_seq=282 ttl=61 time=2720 ms
64 bytes from 10.0.105.200: icmp_seq=283 ttl=61 time=2693 ms
64 bytes from 10.0.105.200: icmp_seq=284 ttl=61 time=2796 ms
64 bytes from 10.0.105.200: icmp_seq=285 ttl=61 time=2752 ms
64 bytes from 10.0.105.200: icmp_seq=286 ttl=61 time=2837 ms
64 bytes from 10.0.105.200: icmp_seq=287 ttl=61 time=2795 ms
64 bytes from 10.0.105.200: icmp_seq=288 ttl=61 time=2852 ms
64 bytes from 10.0.105.200: icmp_seq=289 ttl=61 time=2707 ms
64 bytes from 10.0.105.200: icmp_seq=290 ttl=61 time=2749 ms
64 bytes from 10.0.105.200: icmp_seq=291 ttl=61 time=2977 ms
64 bytes from 10.0.105.200: icmp_seq=292 ttl=61 time=3146 ms
64 bytes from 10.0.105.200: icmp_seq=293 ttl=61 time=3298 ms
64 bytes from 10.0.105.200: icmp_seq=294 ttl=61 time=3334 ms
64 bytes from 10.0.105.200: icmp_seq=295 ttl=61 time=3302 ms
64 bytes from 10.0.105.200: icmp_seq=296 ttl=61 time=3339 ms
64 bytes from 10.0.105.200: icmp_seq=297 ttl=61 time=3154 ms
64 bytes from 10.0.105.200: icmp_seq=298 ttl=61 time=2939 ms
64 bytes from 10.0.105.200: icmp_seq=299 ttl=61 time=2815 ms
64 bytes from 10.0.105.200: icmp_seq=300 ttl=61 time=2847 ms
64 bytes from 10.0.105.200: icmp_seq=301 ttl=61 time=2856 ms
64 bytes from 10.0.105.200: icmp_seq=302 ttl=61 time=2905 ms
64 bytes from 10.0.105.200: icmp_seq=303 ttl=61 time=2954 ms
64 bytes from 10.0.105.200: icmp_seq=304 ttl=61 time=2967 ms
64 bytes from 10.0.105.200: icmp_seq=305 ttl=61 time=2983 ms
64 bytes from 10.0.105.200: icmp_seq=307 ttl=61 time=2891 ms
64 bytes from 10.0.105.200: icmp_seq=308 ttl=61 time=2841 ms
64 bytes from 10.0.105.200: icmp_seq=309 ttl=61 time=2845 ms
64 bytes from 10.0.105.200: icmp_seq=310 ttl=61 time=2721 ms
